tripduration,starttime,stoptime,start_station_id,name,start_station_latitude,start_station_longitude,end_station_id,direction,end_station_latitude,end_station_longitude,bikeid,usertype,birthyear,gender
268,41852.58958,41852.59236,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,229,Great Jones St,40.72743423,-73.99379025,15740,Subscriber,1977,1
798,41852.77431,41852.78403,153,E 40 St & 5 Ave,40.75206231,-73.9816324,229,Great Jones St,40.72743423,-73.99379025,15726,Subscriber,1982,2
206,41852.02986,41852.03194,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,229,Great Jones St,40.72743423,-73.99379025,21595,Subscriber,1970,1
263,41852.74375,41852.74722,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,229,Great Jones St,40.72743423,-73.99379025,18185,Subscriber,1989,1
2386,41852.82639,41852.85417,223,W 13 St & 7 Ave,40.73781509,-73.99994661,229,Great Jones St,40.72743423,-73.99379025,21109,Subscriber,1968,1
1262,41852.70694,41852.72153,225,W 14 St & The High Line,40.74195138,-74.00803013,229,Great Jones St,40.72743423,-73.99379025,14934,Subscriber,1975,1
616,41852.41944,41852.42708,229,Great Jones St,40.72743423,-73.99379025,229,Great Jones St,40.72743423,-73.99379025,21654,Subscriber,1974,1
121,41852.75278,41852.75417,229,Great Jones St,40.72743423,-73.99379025,229,Great Jones St,40.72743423,-73.99379025,21506,Customer,\N,0
171,41852.82639,41852.82847,229,Great Jones St,40.72743423,-73.99379025,229,Great Jones St,40.72743423,-73.99379025,17610,Subscriber,1974,1
130,41852.82917,41852.83056,229,Great Jones St,40.72743423,-73.99379025,229,Great Jones St,40.72743423,-73.99379025,17610,Subscriber,1974,1
1119,41852.83611,41852.84931,229,Great Jones St,40.72743423,-73.99379025,229,Great Jones St,40.72743423,-73.99379025,17610,Subscriber,1974,1
107,41852.85833,41852.85903,229,Great Jones St,40.72743423,-73.99379025,229,Great Jones St,40.72743423,-73.99379025,16015,Subscriber,1988,1
308,41852.38681,41852.39028,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,229,Great Jones St,40.72743423,-73.99379025,21599,Subscriber,1965,1
322,41852.52639,41852.52986,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,229,Great Jones St,40.72743423,-73.99379025,19406,Subscriber,1986,1
558,41852.80347,41852.80972,237,E 11 St & 2 Ave,40.73047309,-73.98672378,229,Great Jones St,40.72743423,-73.99379025,17610,Subscriber,1984,2
527,41852.59514,41852.60139,247,Perry St & Bleecker St,40.73535398,-74.00483091,229,Great Jones St,40.72743423,-73.99379025,16659,Subscriber,1974,1
797,41852.71944,41852.72847,249,Harrison St & Hudson St,40.71870987,-74.0090009,229,Great Jones St,40.72743423,-73.99379025,15400,Subscriber,1982,1
145,41852.45625,41852.45833,250,Lafayette St & Jersey St,40.72456089,-73.99565293,229,Great Jones St,40.72743423,-73.99379025,14827,Subscriber,1974,1
104,41852.54653,41852.54792,250,Lafayette St & Jersey St,40.72456089,-73.99565293,229,Great Jones St,40.72743423,-73.99379025,21375,Subscriber,1986,1
253,41852.34097,41852.34375,251,Mott St & Prince St,40.72317958,-73.99480012,229,Great Jones St,40.72743423,-73.99379025,18069,Subscriber,1982,1
213,41852.32153,41852.32431,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,229,Great Jones St,40.72743423,-73.99379025,20618,Subscriber,1974,1
342,41852.48958,41852.49375,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,229,Great Jones St,40.72743423,-73.99379025,16503,Subscriber,1982,1
437,41852.81389,41852.81944,257,Lispenard St & Broadway,40.71939226,-74.00247214,229,Great Jones St,40.72743423,-73.99379025,21458,Subscriber,1992,1
158,41852.84375,41852.84583,143,Clinton St & Joralemon St,40.69239502,-73.99337909,232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,20859,Subscriber,1995,1
686,41852.64931,41852.65764,217,Old Fulton St,40.70277159,-73.99383605,232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,18384,Customer,\N,0
1747,41852.79444,41852.81458,224,Spruce St & Nassau St,40.71146364,-74.00552427,232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,17444,Customer,\N,0
1433,41852.79792,41852.81458,224,Spruce St & Nassau St,40.71146364,-74.00552427,232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,19564,Customer,\N,0
1581,41852.80625,41852.825,224,Spruce St & Nassau St,40.71146364,-74.00552427,232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,21017,Customer,\N,0
1575,41852.80625,41852.825,224,Spruce St & Nassau St,40.71146364,-74.00552427,232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,21230,Customer,\N,0
2017,41852.775,41852.79861,232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,15955,Subscriber,1976,2
1968,41852.52361,41852.54653,233,Joralemon St & Adams St,40.69246277,-73.98963911,232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,21091,Customer,\N,0
164,41852.675,41852.67639,233,Joralemon St & Adams St,40.69246277,-73.98963911,232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,16708,Subscriber,1958,2
168,41852.68472,41852.68681,233,Joralemon St & Adams St,40.69246277,-73.98963911,232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,18096,Subscriber,1954,1
452,41852.36806,41852.37292,261,Johnson St & Gold St,40.69474881,-73.98362464,232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,18179,Subscriber,1982,1
1058,41852.33958,41852.35139,82,St James Pl & Pearl St,40.71117416,-74.00016545,233,Joralemon St & Adams St,40.69246277,-73.98963911,21380,Subscriber,1966,2
508,41852.29583,41852.30208,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,233,Joralemon St & Adams St,40.69246277,-73.98963911,20878,Subscriber,1981,2
1010,41852.81875,41852.83056,144,Nassau St & Navy St,40.69839895,-73.98068914,233,Joralemon St & Adams St,40.69246277,-73.98963911,19643,Customer,\N,0
1020,41852.81875,41852.83056,144,Nassau St & Navy St,40.69839895,-73.98068914,233,Joralemon St & Adams St,40.69246277,-73.98963911,16736,Customer,\N,0
1002,41852.81875,41852.83056,144,Nassau St & Navy St,40.69839895,-73.98068914,233,Joralemon St & Adams St,40.69246277,-73.98963911,21273,Customer,\N,0
979,41852.81944,41852.83056,144,Nassau St & Navy St,40.69839895,-73.98068914,233,Joralemon St & Adams St,40.69246277,-73.98963911,17749,Customer,\N,0
1707,41852.80556,41852.825,152,Warren St & Church St,40.71473993,-74.00910627,233,Joralemon St & Adams St,40.69246277,-73.98963911,14983,Subscriber,1981,2
193,41852.31319,41852.31528,218,Gallatin Pl & Livingston St,40.69028437,-73.98707105,233,Joralemon St & Adams St,40.69246277,-73.98963911,15581,Subscriber,1983,1
100,41852.83472,41852.83611,233,Joralemon St & Adams St,40.69246277,-73.98963911,233,Joralemon St & Adams St,40.69246277,-73.98963911,21627,Subscriber,1973,1
703,41852.86458,41852.87292,233,Joralemon St & Adams St,40.69246277,-73.98963911,233,Joralemon St & Adams St,40.69246277,-73.98963911,21627,Subscriber,1973,1
2619,41852.89306,41852.92361,233,Joralemon St & Adams St,40.69246277,-73.98963911,233,Joralemon St & Adams St,40.69246277,-73.98963911,17673,Customer,\N,0
535,41852.69653,41852.70278,239,Willoughby St & Fleet St,40.69196566,-73.9813018,233,Joralemon St & Adams St,40.69246277,-73.98963911,16580,Subscriber,1973,1
569,41852.53681,41852.54306,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,233,Joralemon St & Adams St,40.69246277,-73.98963911,17582,Subscriber,1977,1
638,41852.39097,41852.39861,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,233,Joralemon St & Adams St,40.69246277,-73.98963911,19910,Subscriber,1977,1
285,41852.35069,41852.35417,261,Johnson St & Gold St,40.69474881,-73.98362464,233,Joralemon St & Adams St,40.69246277,-73.98963911,21655,Subscriber,1986,1
352,41852.92431,41852.92847,261,Johnson St & Gold St,40.69474881,-73.98362464,233,Joralemon St & Adams St,40.69246277,-73.98963911,18821,Subscriber,1969,1
672,41852.74167,41852.74931,127,Barrow St & Hudson St,40.73172428,-74.00674436,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,16925,Subscriber,1987,2
597,41852.525,41852.53194,128,MacDougal St & Prince St,40.72710258,-74.00297088,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,21229,Subscriber,1978,2
613,41852.82222,41852.82986,128,MacDougal St & Prince St,40.72710258,-74.00297088,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,20663,Subscriber,1991,1
802,41852.84653,41852.85556,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,20752,Subscriber,1981,1
412,41852.99444,41852.99931,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,18075,Subscriber,1975,1
266,41852.13125,41852.13472,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,21205,Subscriber,1986,1
299,41852.99653,41853,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,19919,Subscriber,1986,1
541,41852.53819,41852.54444,168,W 18 St & 6 Ave,40.73971301,-73.99456405,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,20737,Subscriber,1985,1
1209,41852.04861,41852.0625,195,Liberty St & Broadway,40.70905623,-74.01043382,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,18186,Subscriber,1995,1
589,41852.16736,41852.17431,223,W 13 St & 7 Ave,40.73781509,-73.99994661,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,15919,Subscriber,1978,1
251,41852.46875,41852.47222,229,Great Jones St,40.72743423,-73.99379025,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,19033,Subscriber,1986,1
5081,41852.55069,41852.60972,229,Great Jones St,40.72743423,-73.99379025,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,17607,Subscriber,1944,1
360,41852.55278,41852.55694,229,Great Jones St,40.72743423,-73.99379025,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,19041,Subscriber,1978,1
553,41852.72847,41852.73472,229,Great Jones St,40.72743423,-73.99379025,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,19464,Subscriber,1984,1
457,41852.72917,41852.73472,229,Great Jones St,40.72743423,-73.99379025,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,16168,Subscriber,1982,2
405,41852.43125,41852.43611,250,Lafayette St & Jersey St,40.72456089,-73.99565293,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,16572,Subscriber,1979,2
357,41852.66181,41852.66597,250,Lafayette St & Jersey St,40.72456089,-73.99565293,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,20347,Subscriber,1989,1
364,41852.68472,41852.68889,250,Lafayette St & Jersey St,40.72456089,-73.99565293,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,14884,Subscriber,1947,1
592,41852.00556,41852.0125,251,Mott St & Prince St,40.72317958,-73.99480012,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,21011,Subscriber,1983,2
445,41852.54792,41852.55278,251,Mott St & Prince St,40.72317958,-73.99480012,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,14763,Subscriber,1985,2
759,41852.97569,41852.98403,251,Mott St & Prince St,40.72317958,-73.99480012,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,16964,Subscriber,1977,2
1285,41852.77292,41852.7875,259,South St & Whitehall St,40.70122128,-74.01234218,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,15263,Subscriber,1983,1
720,41852.78194,41852.79028,128,MacDougal St & Prince St,40.72710258,-74.00297088,237,E 11 St & 2 Ave,40.73047309,-73.98672378,18724,Subscriber,1991,1
1283,41852.88958,41852.90486,128,MacDougal St & Prince St,40.72710258,-74.00297088,237,E 11 St & 2 Ave,40.73047309,-73.98672378,18469,Subscriber,1991,1
3626,41852.89444,41852.93681,147,Greenwich St & Warren St,40.71542197,-74.01121978,237,E 11 St & 2 Ave,40.73047309,-73.98672378,21370,Subscriber,1968,1
1106,41852.87292,41852.88542,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,237,E 11 St & 2 Ave,40.73047309,-73.98672378,16662,Customer,\N,0
1077,41852.87292,41852.88542,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,237,E 11 St & 2 Ave,40.73047309,-73.98672378,14770,Customer,\N,0
455,41852.91875,41852.92431,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,237,E 11 St & 2 Ave,40.73047309,-73.98672378,17942,Subscriber,1990,1
903,41852.74792,41852.75833,153,E 40 St & 5 Ave,40.75206231,-73.9816324,237,E 11 St & 2 Ave,40.73047309,-73.98672378,18401,Subscriber,1979,1
593,41852.71736,41852.72431,160,E 37 St & Lexington Ave,40.748238,-73.978311,237,E 11 St & 2 Ave,40.73047309,-73.98672378,18493,Subscriber,1964,1
872,41852.8375,41852.84722,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,237,E 11 St & 2 Ave,40.73047309,-73.98672378,16229,Customer,\N,0
903,41852.8375,41852.84792,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,237,E 11 St & 2 Ave,40.73047309,-73.98672378,17898,Customer,\N,0
542,41852.73611,41852.74236,168,W 18 St & 6 Ave,40.73971301,-73.99456405,237,E 11 St & 2 Ave,40.73047309,-73.98672378,18363,Subscriber,1975,1
1032,41852.87986,41852.89167,174,E 25 St & 1 Ave,40.7381765,-73.97738662,237,E 11 St & 2 Ave,40.73047309,-73.98672378,15817,Subscriber,1985,2
470,41852.82708,41852.83264,223,W 13 St & 7 Ave,40.73781509,-73.99994661,237,E 11 St & 2 Ave,40.73047309,-73.98672378,16860,Subscriber,1982,1
976,41852.71875,41852.72986,228,E 48 St & 3 Ave,40.7546011,-73.97187886,237,E 11 St & 2 Ave,40.73047309,-73.98672378,17428,Subscriber,1972,1
1316,41852.42639,41852.44167,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,237,E 11 St & 2 Ave,40.73047309,-73.98672378,15225,Subscriber,1982,1
218,41852.64375,41852.64583,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,237,E 11 St & 2 Ave,40.73047309,-73.98672378,16672,Subscriber,1987,1
1158,41852.72431,41852.7375,237,E 11 St & 2 Ave,40.73047309,-73.98672378,237,E 11 St & 2 Ave,40.73047309,-73.98672378,17985,Subscriber,1961,1
575,41852.83681,41852.84375,237,E 11 St & 2 Ave,40.73047309,-73.98672378,237,E 11 St & 2 Ave,40.73047309,-73.98672378,17072,Customer,\N,0
351,41852.78403,41852.7875,250,Lafayette St & Jersey St,40.72456089,-73.99565293,237,E 11 St & 2 Ave,40.73047309,-73.98672378,19050,Subscriber,1989,1
693,41852.87292,41852.88125,251,Mott St & Prince St,40.72317958,-73.99480012,237,E 11 St & 2 Ave,40.73047309,-73.98672378,14946,Subscriber,1978,1
412,41852.75,41852.75486,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,237,E 11 St & 2 Ave,40.73047309,-73.98672378,20115,Subscriber,1990,1
687,41852.72708,41852.73472,127,Barrow St & Hudson St,40.73172428,-74.00674436,238,Bank St & Washington St,40.7361967,-74.00859207,16218,Subscriber,1976,1
704,41852.47014,41852.47847,147,Greenwich St & Warren St,40.71542197,-74.01121978,238,Bank St & Washington St,40.7361967,-74.00859207,17130,Subscriber,1947,2
645,41852.79306,41852.8,147,Greenwich St & Warren St,40.71542197,-74.01121978,238,Bank St & Washington St,40.7361967,-74.00859207,16040,Subscriber,1977,2
832,41852.66944,41852.67917,167,E 39 St & 3 Ave,40.7489006,-73.97604882,238,Bank St & Washington St,40.7361967,-74.00859207,18469,Subscriber,1978,1
1112,41852.65694,41852.66944,173,Broadway & W 49 St,40.76064679,-73.98442659,238,Bank St & Washington St,40.7361967,-74.00859207,19010,Subscriber,1965,1
692,41852.36667,41852.37431,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,238,Bank St & Washington St,40.7361967,-74.00859207,19718,Subscriber,1990,2
892,41852.63056,41852.64097,249,Harrison St & Hudson St,40.71870987,-74.0090009,238,Bank St & Washington St,40.7361967,-74.00859207,15077,Subscriber,1976,1
1808,41852.49306,41852.51389,251,Mott St & Prince St,40.72317958,-73.99480012,238,Bank St & Washington St,40.7361967,-74.00859207,19658,Customer,\N,0
1259,41852.50764,41852.52222,263,Elizabeth St & Hester St,40.71729,-73.996375,238,Bank St & Washington St,40.7361967,-74.00859207,17584,Subscriber,1973,2
231,41852.50625,41852.50903,218,Gallatin Pl & Livingston St,40.69028437,-73.98707105,239,Willoughby St & Fleet St,40.69196566,-73.9813018,20685,Subscriber,1985,1
804,41852.76944,41852.77847,224,Spruce St & Nassau St,40.71146364,-74.00552427,239,Willoughby St & Fleet St,40.69196566,-73.9813018,18156,Subscriber,1987,1
146,41852.31597,41852.31736,245,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,239,Willoughby St & Fleet St,40.69196566,-73.9813018,15974,Subscriber,1969,1
288,41852.31597,41852.31944,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,239,Willoughby St & Fleet St,40.69196566,-73.9813018,19646,Subscriber,1986,1
371,41852.39167,41852.39583,262,Washington Park,40.69178232,-73.97372989,239,Willoughby St & Fleet St,40.69196566,-73.9813018,17342,Subscriber,1979,2
720,41852.00347,41852.01181,239,Willoughby St & Fleet St,40.69196566,-73.9813018,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,16983,Customer,\N,0
380,41852.34514,41852.34931,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,16886,Subscriber,1983,1
274,41852.68889,41852.69236,243,Fulton St & Rockwell Pl,40.688226,-73.979382,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,16558,Subscriber,1970,1
258,41852.80347,41852.80694,243,Fulton St & Rockwell Pl,40.688226,-73.979382,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,21513,Subscriber,1981,1
284,41852.89514,41852.89861,243,Fulton St & Rockwell Pl,40.688226,-73.979382,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,17443,Subscriber,1990,2
376,41852.33958,41852.34444,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,16886,Subscriber,1972,1
152,41852.46806,41852.47014,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,17952,Subscriber,1983,1
228,41852.51944,41852.52222,262,Washington Park,40.69178232,-73.97372989,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,16004,Subscriber,1970,2
232,41852.76806,41852.77014,262,Washington Park,40.69178232,-73.97372989,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,21398,Subscriber,1981,1
1664,41852.45556,41852.47431,79,Franklin St & W Broadway,40.71911552,-74.00666661,242,Flushing Ave & Carlton Ave,40.69788349,-73.97350332,17834,Customer,\N,0
1672,41852.45556,41852.475,79,Franklin St & W Broadway,40.71911552,-74.00666661,242,Flushing Ave & Carlton Ave,40.69788349,-73.97350332,21631,Customer,\N,0
150,41852.47986,41852.48125,144,Nassau St & Navy St,40.69839895,-73.98068914,242,Flushing Ave & Carlton Ave,40.69788349,-73.97350332,15433,Subscriber,1979,1
1800,41852.45694,41852.47778,168,W 18 St & 6 Ave,40.73971301,-73.99456405,242,Flushing Ave & Carlton Ave,40.69788349,-73.97350332,17262,Subscriber,1970,1
971,41852.79861,41852.80972,217,Old Fulton St,40.70277159,-73.99383605,242,Flushing Ave & Carlton Ave,40.69788349,-73.97350332,19257,Customer,\N,0
1033,41852.65625,41852.66875,242,Flushing Ave & Carlton Ave,40.69788349,-73.97350332,242,Flushing Ave & Carlton Ave,40.69788349,-73.97350332,19064,Subscriber,1959,1
1455,41852.94931,41852.96597,242,Flushing Ave & Carlton Ave,40.69788349,-73.97350332,242,Flushing Ave & Carlton Ave,40.69788349,-73.97350332,19497,Subscriber,1982,2
284,41852.37292,41852.37639,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,243,Fulton St & Rockwell Pl,40.688226,-73.979382,21093,Subscriber,1957,1
157,41852.35972,41852.36181,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,243,Fulton St & Rockwell Pl,40.688226,-73.979382,21482,Subscriber,1978,2
88,41852.93958,41852.94097,243,Fulton St & Rockwell Pl,40.688226,-73.979382,243,Fulton St & Rockwell Pl,40.688226,-73.979382,20047,Subscriber,1983,2
493,41852.32639,41852.33194,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,243,Fulton St & Rockwell Pl,40.688226,-73.979382,20782,Subscriber,1968,1
382,41852.32708,41852.33125,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,243,Fulton St & Rockwell Pl,40.688226,-73.979382,19801,Subscriber,1983,1
543,41852.34028,41852.34653,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,243,Fulton St & Rockwell Pl,40.688226,-73.979382,17447,Subscriber,1965,2
497,41852.51528,41852.52153,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,243,Fulton St & Rockwell Pl,40.688226,-73.979382,19179,Subscriber,1969,2
412,41852.49514,41852.5,245,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,243,Fulton St & Rockwell Pl,40.688226,-73.979382,16558,Subscriber,1980,1
271,41852.22847,41852.23125,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,243,Fulton St & Rockwell Pl,40.688226,-73.979382,18539,Subscriber,1955,1
255,41852.32153,41852.32431,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,243,Fulton St & Rockwell Pl,40.688226,-73.979382,16437,Subscriber,1980,2
361,41852.37361,41852.37778,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,243,Fulton St & Rockwell Pl,40.688226,-73.979382,16360,Subscriber,1984,1
304,41852.44444,41852.44792,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,243,Fulton St & Rockwell Pl,40.688226,-73.979382,19755,Subscriber,1987,1
513,41852.49167,41852.49792,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,243,Fulton St & Rockwell Pl,40.688226,-73.979382,16758,Subscriber,1975,1
268,41852.78333,41852.78611,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,243,Fulton St & Rockwell Pl,40.688226,-73.979382,18551,Subscriber,1976,2
247,41852.37778,41852.38056,262,Washington Park,40.69178232,-73.97372989,243,Fulton St & Rockwell Pl,40.688226,-73.979382,18451,Subscriber,1983,2
254,41852.41736,41852.42083,262,Washington Park,40.69178232,-73.97372989,243,Fulton St & Rockwell Pl,40.688226,-73.979382,15849,Subscriber,1983,2
840,41852.71944,41852.72917,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,18541,Subscriber,1977,1
1115,41852.49028,41852.50347,143,Clinton St & Joralemon St,40.69239502,-73.99337909,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,15910,Subscriber,1976,1
705,41852.71597,41852.72431,232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,19571,Subscriber,1983,1
981,41852.47014,41852.48125,233,Joralemon St & Adams St,40.69246277,-73.98963911,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,18610,Subscriber,1982,2
966,41852.47014,41852.48125,233,Joralemon St & Adams St,40.69246277,-73.98963911,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,18138,Subscriber,1981,1
491,41852.70278,41852.70833,243,Fulton St & Rockwell Pl,40.688226,-73.979382,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,17813,Subscriber,1965,2
618,41852.89722,41852.90417,243,Fulton St & Rockwell Pl,40.688226,-73.979382,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,17036,Subscriber,1968,1
6629,41852.46528,41852.54236,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,16152,Subscriber,1960,2
5606,41852.47569,41852.54028,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,18221,Customer,\N,0
177,41852.96597,41852.96806,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,17020,Subscriber,1975,1
418,41852.34236,41852.34722,261,Johnson St & Gold St,40.69474881,-73.98362464,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,21441,Subscriber,1994,1
262,41852.99444,41852.99722,262,Washington Park,40.69178232,-73.97372989,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,15234,Subscriber,1975,2
1319,41852.57431,41852.58958,263,Elizabeth St & Hester St,40.71729,-73.996375,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,15605,Subscriber,1984,2
618,41852.55556,41852.56319,143,Clinton St & Joralemon St,40.69239502,-73.99337909,245,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,18822,Subscriber,1988,1
1832,41852.78681,41852.80833,237,E 11 St & 2 Ave,40.73047309,-73.98672378,245,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,16265,Customer,\N,0
173,41852.76806,41852.77014,239,Willoughby St & Fleet St,40.69196566,-73.9813018,245,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,18738,Subscriber,1988,2
183,41852.39028,41852.39236,261,Johnson St & Gold St,40.69474881,-73.98362464,245,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,20710,Subscriber,1960,1
857,41852.59583,41852.60556,79,Franklin St & W Broadway,40.71911552,-74.00666661,247,Perry St & Bleecker St,40.73535398,-74.00483091,14550,Subscriber,1975,2
1047,41852.76389,41852.77569,79,Franklin St & W Broadway,40.71911552,-74.00666661,247,Perry St & Bleecker St,40.73535398,-74.00483091,20069,Subscriber,1988,1
430,41852.84514,41852.85,128,MacDougal St & Prince St,40.72710258,-74.00297088,247,Perry St & Bleecker St,40.73535398,-74.00483091,19901,Subscriber,1972,1
656,41852.55417,41852.56181,147,Greenwich St & Warren St,40.71542197,-74.01121978,247,Perry St & Bleecker St,40.73535398,-74.00483091,16412,Subscriber,1955,1
604,41852.76597,41852.77292,168,W 18 St & 6 Ave,40.73971301,-73.99456405,247,Perry St & Bleecker St,40.73535398,-74.00483091,20655,Subscriber,1974,1
215,41852.64306,41852.64514,223,W 13 St & 7 Ave,40.73781509,-73.99994661,247,Perry St & Bleecker St,40.73535398,-74.00483091,15242,Subscriber,1964,1
502,41852.78819,41852.79375,223,W 13 St & 7 Ave,40.73781509,-73.99994661,247,Perry St & Bleecker St,40.73535398,-74.00483091,17058,Subscriber,1977,1
471,41852.66736,41852.67292,229,Great Jones St,40.72743423,-73.99379025,247,Perry St & Bleecker St,40.73535398,-74.00483091,20927,Subscriber,1987,1
1308,41852.50069,41852.51528,247,Perry St & Bleecker St,40.73535398,-74.00483091,247,Perry St & Bleecker St,40.73535398,-74.00483091,18630,Subscriber,1976,1
1467,41852.56319,41852.57986,247,Perry St & Bleecker St,40.73535398,-74.00483091,247,Perry St & Bleecker St,40.73535398,-74.00483091,18696,Subscriber,1961,1
69,41852.61042,41852.61111,247,Perry St & Bleecker St,40.73535398,-74.00483091,247,Perry St & Bleecker St,40.73535398,-74.00483091,17281,Customer,\N,0
